"Data Source","Indicadores do Desenvolvimento Mundial",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Brasil","BRA","PIB per capita, PPP ($ internacional atual)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6693.59288079069","6869.44971000108","6869.47954437517","7256.80191007946","7718.42782231049","8081.97308827582","8279.14704427016","8572.71835225167","8566.5320999627","8599.58815092424","9050.49404752227","9255.63475922544","9560.57506674847","9737.27737950327","10448.3133354162","10994.3076723666","11654.82481448","12565.261396892","13325.4728447192","13265.7850673626","14301.1226835073","15040.0610864372","15046.2901818178","15588.7261289147","15718.5649500141","14744.1136344695","14256.163385421","14524.6135408174","15018.6824011943","15358.0894882281","14834.1937022808","16056.0161749037",
"Brasil","BRA","PIB per capita (US$ atual)","NY.GDP.PCAP.CD","235.946883329958","232.480546230829","251.348317405138","295.631970805808","258.605370728102","269.456289972728","330.040585940268","353.110710623409","375.390573527233","400.787069424398","445.02378079118","501.316814178866","585.171404964645","817.452445155272","1048.59623468058","1205.07483377655","1395.09639887333","1568.54335363973","1739.72056573285","1877.68227213837","1966.90362644202","2088.0026865078","2144.80405335667","1465.10809173055","1422.68391394237","1301.97681197065","1563.10424857642","1685.82068989835","1801.99555501229","2371.57219575685","2622.26288057098","2259.23989366801","2127.50718981169","2348.09004733429","3295.24492362344","4748.38820787605","5166.16393308148","5282.04946994988","5087.07907232375","3479.84383285395","3749.91084752888","3160.24934491441","2839.49150108966","3070.43641941942","3637.3138901512","4790.45656586131","5886.39152194816","7348.18796290712","8831.18364277674","8597.79433526264","11286.071540212","13245.387369564","12370.2232548476","12300.3867121004","12112.8349554875","8813.98980647828","8710.06328995352","9928.67589653405","9151.38173161536","8876.05983587779","6814.87563196772","7518.83428432838",
"Brasil","BRA","Aumento do PIB (% anual)","NY.GDP.MKTP.KD.ZG","","8.60000000000014","6.59999999999992","0.600000000000065","3.39999999999985","2.40000000000001","6.7000000000001","4.2","9.79999999999998","9.49999999999993","10.4","11.3429219931908","11.9403481162508","13.9687217796782","8.15393868457201","5.16664908406321","10.2571295347867","4.93432806978961","4.96989768924738","6.7595601220408","9.19999999999976","-4.24999999999956","0.829999999999529","-2.92999999999996","5.39999999999988","7.85000000000042","7.48999999999982","3.52999999999983","-0.059999999999917","3.16000000000032","-4.35000000000022","1.0321895854696","-0.544072051030298","4.92469000463774","5.8528703643893","4.2237936336472","2.20886405051482","3.39484598531597","0.338097901952338","0.467937566679467","4.38794944364869","1.3898964044581","3.05346185683619","1.14082899877101","5.75996463685998","3.20213206216255","3.96198870899485","6.06987060733128","5.09419544811998","-0.12581200299141","7.52822581812151","3.97442307944702","1.92117598509462","3.0048226702888","0.503955740273241","-3.54576339347278","-3.2759169063211","1.32286905390815","1.78366676137003","1.22077782271943","-3.87867633425788","4.61942162064217",
"Brasil","BRA","PIB, (US$ atual)","NY.GDP.MKTP.CD","17030465539.3906","17275940449.3837","19231747851.5332","23287712878.2002","20963733694.9749","22465522884.0988","28283323733.1114","31086389194.961","33930457425.2613","37171640818.5863","42327664793.6934","48869830901.7878","58434858374.8696","83592275862.9982","109794519727.538","129203555238.827","153168949208.207","176344101401.941","200278646123.581","221338204480.222","237393489892.637","258015174748.648","271314113768.417","189656506321.431","188339974086.58","176123719326.593","215878631802.78","237517984427.806","258816125587.505","347028139590.227","390725626002.866","342609227209.645","328187944300.908","368295777770.079","525369851353.742","769333330368.987","850426433004.077","883206452795.124","863711007325.493","599642075004.471","655448188259.351","559983704094.17","509795270685.19","558233724164.711","669289321944.516","891633826603.377","1107626711406.63","1397114247331.17","1695855391810.9","1666996294372.87","2208838108577.09","2616156606666.62","2465228293894.01","2472819362216.69","2456043766028.73","1802211999538.68","1795693265810.23","2063514688761.98","1916933708381.89","1873288158977.23","1448565936739.56","1608981220812.2",
"Brasil","BRA","Inflação, deflator do PIB (% anual)","NY.GDP.DEFL.KD.ZG","","34.6178049419981","50.2494544807889","78.4174334561054","89.5336653268287","58.9331842000454","37.9360979573494","26.528941929666","26.7067163627493","20.0517842311481","16.2551115402188","19.3845851134334","19.867091675534","29.5803566969394","34.6058549964615","33.9294367418917","41.2036240161754","45.3980562145509","38.227611227227","54.365960027812","92.1419446109039","100.528877121889","101.034394745721","131.484045057202","201.740282133397","248.543659125921","149.179318289698","206.208708657138","627.951470204274","1304.42420943485","2736.97067768831","416.67808769907","969.012921772513","1996.15035029503","2240.1688692016","93.9780430441322","18.4562437768985","7.72902341004782","4.92436158675291","8.01050087686829","5.60606515271778","8.22509431643341","9.79811223431311","14.091021527267","7.75206075946326","7.43122475478488","6.77427411909737","6.43903808921145","8.77855272217604","7.31348274594541","8.42333833598188","8.3185922188201","7.94312694206415","7.50456453204858","7.84670974349484","7.56617501293937","8.10360435702502","3.67138451288938","4.49353433164119","4.22425886990692","5.14022239700186","11.0963704321972",
"Brasil","BRA","Indústria, valor agregado (% do PIB)","NV.IND.TOTL.ZS","28.3180180644912","32.2834024842557","30.918539930888","34.3695206957555","32.4043400517206","29.0264176815035","28.5165395666702","28.6915788481054","30.6396573405108","31.5541595016891","32.1836451133203","32.9461973881395","32.7994932908533","31.6975657572163","33.3412563148844","33.9629154258264","34.8677256052904","34.0182314134794","35.613237072759","37.1187322699334","39.1973414458923","40.0861616685447","42.5527983829386","42.3261293483135","46.2527651071452","43.5996112284083","42.0198689617747","42.9015198568736","42.2697313812777","42.2838305792496","33.2718833933397","31.7672431925065","34.1322735636744","37.2991204595736","35.4209197179743","23.3814603915692","22.3401145607793","22.5941476118263","22.1187903794666","21.7467112496793","23.0066186293679","22.6395279128549","22.4953278210778","23.0838178183236","24.3066232905777","24.1725782835869","23.5440216750205","23.1253804111996","23.0852937600656","21.8785926300792","23.2679773554086","23.1020509684591","22.1336473661474","21.224809951341","20.4724627525642","19.3600439763687","18.3547582818562","18.1885023126814","18.749051454678","18.7546275757344","17.7016526357078","18.8581281526471",
"Brasil","BRA","Agricultura, valor agregado (% do PIB)","NV.AGR.TOTL.ZS","15.7324002723214","15.0775745506323","16.0956221521686","14.9527276034738","16.0257409969906","16.1730580381049","12.7406870833119","12.8060712909637","11.8074433336582","11.1616578507582","10.3736037888025","11.0895978783913","11.0886841713341","10.8552720762674","10.7525650964627","10.2284133373438","11.4179751116876","12.9181653948472","10.3033989380261","10.0623135726686","9.85064014666091","9.84352053707369","8.37088098224286","10.5333125847257","11.5957591661207","11.1046094361025","10.3813044375438","9.35991036563515","9.79655593394572","8.44158737716968","6.96344065508138","6.84138945983405","6.80608522773954","6.77810924758191","8.72198937517673","5.01166646493437","4.76841120833167","4.68504702548169","4.75004478756631","4.64598153820665","4.7504599720911","4.80104301895508","5.47527489476281","6.16718438742418","5.66531157678892","4.65116882277665","4.37004377799776","4.41691543572253","4.56785118284293","4.47677399083166","4.11575648789108","4.34203412728966","4.16832822291464","4.50688618159962","4.32561053783429","4.31914942823679","4.8913535874273","4.60059169443834","4.42039930371976","4.20501409511746","5.89324626620754","6.89128329189148",
"Brasil","BRA","Importação de bens e serviços (% do PIB)","NE.IMP.GNFS.ZS","6.33365796570683","6.47318002375161","5.37637142513745","9.00683897968623","5.7448086952101","5.38887067351762","5.73309020008774","5.67719217542334","6.59975191810417","6.6043593076252","7.44974776115019","8.1936964789171","8.85983865755849","9.01131570710858","13.2946502579637","11.0163235419587","9.40238491080544","7.90998824970282","7.88490151920172","9.32610255823822","11.1930126187023","10.0100836217408","8.59068584640934","9.65659695727417","8.79466213028454","7.50118748793232","6.64337507524514","6.43391531173935","6.09988616208469","5.46126797532435","6.95836495806649","7.91444125926346","8.38506355068554","9.09604890378079","9.16168336908223","9.45558496124826","8.90538179367041","9.59255968605065","9.40808459356536","11.4172682143159","12.4517133531264","14.5645743525559","13.3877671336016","12.959601015803","13.1324909664518","11.8429659465197","11.667383583634","11.9649362690148","13.7235689081157","11.2546044690279","11.9065933373643","12.3518925019764","13.2367345446598","14.0437266829254","13.6734629959802","14.0534345183566","12.067003036465","11.8007665043122","14.241203878622","14.7673386789991","16.0953836720361","19.0788469417033",
"Brasil","BRA","Formação de capital bruto (% do PIB)","NE.GDI.TOTL.ZS","17.5232269408406","18.8354665120659","20.3126738423307","19.0396965842808","18.8226041657334","19.4218502397387","19.0343850340575","16.6495536472918","18.8871335395952","22.5249333862905","20.5420007091554","21.2625148787298","21.2085471898153","22.0447346391829","24.3114640242604","25.6975921331099","23.0421198404484","22.0475188520747","23.0331267356395","23.1379277243404","23.1135062558596","23.580302746211","21.8998565393313","17.8825127668248","17.4692254111657","20.299093219092","19.9608396615159","23.1736016647865","24.3442266859346","26.9027870382664","20.1677089633283","19.7687691068786","18.9345408984019","20.8463552334012","22.1455629464805","17.2923463468196","17.2669463783506","17.7639856150889","18.1647519173076","17.3895597433765","18.90311926897","18.7418602932515","17.4490794845036","16.8566883977988","17.912568341939","17.2048834643899","17.816473927358","19.8193259911077","21.6193828308962","18.7961350771854","21.8013215924819","21.8262711244114","21.4172253821104","21.6937669581909","20.5484107687266","17.4116258675595","14.9695469663784","14.6255875996813","15.0950416280749","15.5167908262957","15.9306220546893","18.9197501560449",
"Brasil","BRA","Exportação de bens e serviços (% do PIB)","NE.EXP.GNFS.ZS","6.28181356216762","6.42021675517618","4.00847871772255","8.93314544401188","6.46099666497353","7.50316443059153","6.53020390757968","5.67719217542334","5.99087444407956","6.67156538418794","7.02942560498826","6.45722050038782","7.27211396407972","7.84487342902518","7.67312781088189","7.21800682637617","7.01316307160746","7.24526115542366","6.69298607932397","7.24078004876568","8.96239487326747","9.62284037096842","7.90048452532258","12.2437555659291","15.0354125354877","12.9485790961438","9.21727907000127","9.82848202733551","11.6673585476931","8.92960967188901","8.19723805886395","8.67763670356315","10.8683122093621","10.503271668961","9.51307642702004","7.52887503888751","6.73020968471254","6.98364957728647","7.03050033464164","9.56489825956504","10.1880480058491","12.3717106723871","14.2305902741157","15.1807837057459","16.5457615138975","15.2438292681579","14.3743163008326","13.3276751043303","13.5340005120346","10.8513711340566","10.8655847744861","11.582512675751","11.8775390682698","11.7422306424698","11.0119428229537","12.9001914182073","12.466679044149","12.518967870078","14.6349994949752","14.122919190471","16.795068432705","20.0972752064931",
"Brasil","BRA","Despesas militares (% do PIB)","MS.MIL.XPND.GD.ZS","2.67913472590723","2.36406619385343","2.39868330737835","2.26083918239834","2.01449809094829","3.35209215674899","3.0219816316073","2.85697200831844","2.64974015836375","2.61559000626652","2.88728955692843","2.61904685858105","2.43581199022501","2.15465130649243","1.94135341120892","1.97214379625895","2.00275336513055","1.68772647800164","1.59967155032807","1.52193168607333","1.13843442074363","1.14314876818876","1.30353436107498","1.25458032300474","1.19954104516533","1.42952312218953","1.22038872750142","1.74399403145367","2.1180722049862","2.68625","2.36384102519699","1.96333333333333","1.52152886115445","1.92792281498297","2.016007789121","1.86213698033379","1.65484349950291","1.57768831551774","1.66229191975824","1.64547466656987","1.73072614713627","1.95188244532532","1.89577119915617","1.50347763554507","1.46126840890621","1.52401339252107","1.48108489489303","1.46629209992902","1.44192409343118","1.53862569660074","1.53940698112515","1.41185115924524","1.37865646470437","1.32944608407492","1.330244423168","1.36551715396161","1.34797541299482","1.41448561149999","1.49420335261882","1.40798851592398","1.43916822562215","",
"Brasil","BRA","Assinatura de telefone celular (por 1.000 pessoas)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000447641","0.004418126","0.020744281","0.11603511","0.360032128","0.793441443","1.517576609","2.721144742","4.33972798","8.723777617","13.26627719","16.22257852","19.42823093","25.50654987","35.65363548","46.31799164","53.10093266","63.63005371","78.44665887","87.36326511","100.6214912","118.653296","124.6058852","134.8514284","138.4511833","126.0879559","118.3855945","106.4644877","99.9717023","95.71649455","96.83635","",
"Brasil","BRA","Tempo necessário para iniciar um negócio (dias)","IC.REG.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6","83.6","86","82.5","82.5","20.1","16.6","","",
"Brasil","BRA","Índice da facilidade de fazer negócios (1 = regulamentações mais favoráveis ao usuário)","IC.BUS.EASE.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124","","",
"Brasil","BRA","Receita, excluindo subsídios (% do PIB)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9964370674468","29.1008030572235","29.6660502664772","28.6511222344884","27.3715145442707","29.25143160027","29.6701052640299","27.8247298509471","28.5828852342878","29.1518761025088","26.1876427197509","",
"Brasil","BRA","Dívida do governo central, total (% do PIB)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9523563401089","62.4516834887294","60.6559304878201","63.8078274275421","61.3187804611479","59.3416583014604","59.8494899958247","57.228409380258","58.4572711058609","67.5375540277116","73.4188038096759","","","","","",
"Brasil","BRA","Despesa com pesquisas e desenvolvimento (% do PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04751002788544","1.06198000907898","1.0096800327301","0.999390006065369","0.963429987430573","1.00246000289917","0.988070011138916","1.08138000965118","1.12904000282288","1.11865997314453","1.15991997718811","1.13966000080109","1.12683999538422","1.19567000865936","1.26970994472504","1.37092995643616","1.28637003898621","1.11749994754791","1.16769003868103","1.20802998542786","","",
"Brasil","BRA","Inflação, preços ao consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","101.725072957927","100.54335919485","135.027682230472","192.121733132051","225.989665211895","147.142826237605","228.336162575513","629.114509120897","1430.7237251472","2947.73277248299","432.786661926461","951.962053052818","1927.38079016026","2075.88839757325","66.0070335542481","15.7576656002606","6.92671251629151","3.19507629280056","4.85844749902668","7.04414105947266","6.84035902487525","8.4501643770833","14.7149197228147","6.59718509985962","6.86953720898965","4.18356812896902","3.64127299102654","5.67859390284171","4.88803479876804","5.03872690108066","6.63644962213085","5.40349914037009","6.204310666401","6.32904015516142","9.02990102416129","8.73914352329393","3.44637335032672","3.66485028376724","3.73297621216894","3.21176803803379","8.30165975585676",
"Brasil","BRA","Retiradas anuais de água doce, total (% de recursos internos)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.61897191308956","","","","","0.813578284167108","","","","","0.974209503621268","","","","","1.00247306129659","","","","","1.0990990990991","","","","","1.23406641936054","","","","","1.16021904257198","","","","",
"Brasil","BRA","Emissões de CO2 (toneladas métricas per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32815917239375","1.35497989103147","1.34753554244111","1.37240200430623","1.39557303034609","1.48919988458948","1.59408624316997","1.68250466544735","1.71151495707345","1.7465315453855","1.79454998368073","1.8024103708722","1.76988077175168","1.70953902409161","1.78537185646421","1.78206176416498","1.78362500065135","1.85430585595376","1.94568192754234","1.80517978804146","2.03322568000604","2.11786937529118","2.2792723330614","2.42165696102668","2.52323213718715","2.37362850846258","2.16857469639112","2.19641817319378","2.07185467654344","2.05781083913756","","",
"Brasil","BRA","Uso de energia (kg do petróleo equivalente per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","715.840613650833","749.007844910886","801.676699035592","833.197010610442","849.574461264528","870.864375397523","878.912007707298","913.324812107953","948.39718404079","943.303989265018","883.881257350723","877.863549842187","879.251857191586","915.083834913077","956.232384883363","980.416905020215","998.398165750201","992.593709679772","993.905266653639","940.965854933677","942.038038126014","935.746462409658","943.326995223931","976.982177378311","994.289849192527","1030.668072487","1066.18695139257","1075.19908104151","1083.40398441088","1072.37954381449","1076.27549216658","1090.34984848265","1094.4246817285","1141.49111021248","1156.90753654218","1184.14512107209","1238.41162839544","1294.48083319241","1240.17730372725","1358.50240216015","1367.18804920798","1413.73338546845","1461.07677362945","1495.5411407278","","","","","","","",
"Brasil","BRA","Consumo de energia elétrica (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","459.885653003775","499.041712532827","554.628192626451","604.978542195685","651.496640773785","722.081419776129","790.221838852917","860.302326006832","941.699146744529","1016.65358510081","1021.54783486168","1055.95076589237","1111.75216242806","1208.62431197938","1283.05434530279","1354.5034366536","1368.10847340331","1419.63059234372","1449.93137178757","1460.76032918079","1486.22460959873","1494.06147627377","1537.59263856979","1566.76123132243","1634.3981077533","1687.08523824139","1762.41062938664","1808.34315451413","1832.37830625368","1897.3531483339","1747.93963100227","1806.66968430883","1882.2640283351","1956.1593806705","2015.79986940967","2072.36268025729","2167.60656085352","2229.84529915118","2197.12558127756","2374.1166283676","2430.80330981809","2501.47410302509","2568.82969521703","2619.96049944708","","","","","","","",
"Brasil","BRA","Serviço da dívida total (% de exportações de produtos, serviços e renda primária)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","43.8291052751786","38.3154353700257","42.8202912842339","58.4098097308303","63.1377316207356","63.6377355664876","66.5922874118783","82.1185150147003","54.9154356784849","45.5947727068366","39.3440559944044","46.4818301742867","41.8498559679777","45.9339243641203","36.5420809949249","22.6383320676081","23.4250892533899","21.2407373813995","25.1582593726477","31.2418390594001","38.5656818553246","43.6947788680517","59.8465348008431","80.7559155534618","116.563894236312","87.0046232489443","71.737227000055","72.04845901011","67.9217723764045","48.3562270957065","46.1865309932005","38.2485470826774","28.0520816048806","23.4712996136146","23.4889425989956","18.3852644353058","18.7375103545075","15.6768482803981","28.015669320672","22.9117035902146","39.762111539201","51.0110829785495","34.6166157924529","33.1539901737395","53.229235209566","50.6392925612242","",
"Brasil","BRA","Assistência oficial para o desenvolvimento  (US$ atual, líquido)","DT.ODA.ODAT.CD","39580001.8310547","290709991.455078","179990005.493164","185220001.220703","235490005.493164","234550003.051758","320920013.427734","180669998.168945","219669998.168945","139080001.831055","136850006.103516","120069999.694824","94430000.3051758","65099998.4741211","129809997.558594","132580001.831055","92529998.7792969","67559997.5585938","89279998.7792969","87760002.1362305","83150001.5258789","227130004.882813","177690002.441406","106720001.220703","153559997.558594","84970001.2207031","147740005.493164","293089996.337891","218750000","232399993.896484","174380004.882813","196139999.389648","-235580001.831055","197520004.272461","259869995.117188","264329986.572266","257799987.792969","229789993.286133","260609985.351563","144380004.882813","255679992.675781","252020004.272461","236410003.662109","229300003.051758","178279998.779297","217240005.493164","110199996.948242","328589996.337891","468630004.882813","374809997.558594","464779998.779297","840690002.441406","1288520019.53125","1155729980.46875","914150024.414063","1003190002.44141","674630004.882813","273890014.648438","444450012.207031","272399993.896484","612429992.675781","",
"Brasil","BRA","Ações da dívida externa, total (DOD, US$ atual)","DT.DOD.DECT.CD","","","","","","","","","","","5984162468.6","7726273573.1","11863655548.9","15066000213.8","22464958636","27781563139.4","33801318618.9","42500176105.4","55032094032.5","61795286977.7","71983934096.8","81914155928.9","94428719113.5","99022210538.2","104364922436.4","104173244270.1","109645181057.1","120476573202.5","118039405885","114930095027.7","120311895094.7","121336709129.8","129535948557.2","144599577124.3","152903103557.7","160964228343.5","181793526989.2","198980293495.1","241998415763.8","245114967226","242511685521.8","229959717402.1","231944181034.5","235907984168.4","220693592600.6","188364545589.9","194303018016.9","238444452622.6","262957236462.6","281651138432.4","352364412862.6","404046105342.1","440515187632.7","483765362833.9","556919631071.7","543397356309.8","543257228545.3","543000326110.9","557742529191.2","568645874141.1","549234311520.2","",
"Brasil","BRA","Capitalização de mercado de empresas listadas (% do PIB)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5034609982803","33.2576838644364","24.8651835921558","42.0182496768668","49.3578142021196","53.2333863788162","64.1233587711174","98.0386015400301","34.9066054133235","80.2189953579397","69.9718849470429","46.9748724853995","49.7903996575163","41.2668772168315","34.3599007343637","27.2184465604248","42.2432345477686","46.2664552474201","47.8276523591368","63.3838250837112","68.2312275148923","",
"Brasil","BRA","Remessas pessoais, recebidas (US$ atual)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","82000000","81000000","61000000","113000000","73000000","111000000","124000000","57000000","29000000","46000000","40000000","40000000","42000000","32000000","120000000","573000000","1110000000","1791000000","1247000000","2068000000","2952000000","2059000000","1572000000","1236000000","1501000000","1349591000","1448914000","2003791000","2286680000","2812514000","2805358000","3287162000","3305694000","3642585000","2889159500","3082801866.11","3214602242.94","2784072055.49","2717675068.66","2647908513.04","2896909951.71","2739786526.59","2698770651.24","2933489276.49","3213621676.71","3566219438.48","",
"Brasil","BRA","Investimento estrangeiro direto, ingressos líquidos (BoP, US$ atual)","BX.KLT.DINV.CD.WD","","","","","","","","","","","391699999.9","449000000","459899999.9","1180700000","1207900000","1302000000","1555000000","1833000000","2006000000","2419000000","1911000000","2520000000","2910000000","1609000000","1594000000","1441000000","345000000","1169000000","2804000000","1131000000","989000000","1103000000","2061000000","1292000000","3072000000","4859000000","12552000000","18992934310.6468","28855609916.42","28385675614.9902","32994718699.75","23225846372.251","16586600193.114","10123013670.9901","18161380459.7533","15459981604.1196","19418085598.0794","44579492463.6336","50716402711.4787","31480931700","82389932468.07","102427228231.42","92568388321.34","75211029129.4","87713983217.24","64738153494.44","74294627801.19","68885491315.23","78162724370.35","69174411753.43","37786286307.45","",
"Brasil","BRA","Superfície (km²)","AG.SRF.TOTL.K2","","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","","","",
"Brasil","BRA","Área florestal (km²)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5888980","5851170.6","5813361.2","5775551.8","5737742.4","5699933","5662123.6","5624314.2","5586504.8","5548695.4","5510886","5471378.1","5431870.2","5392362.3","5352854.4","5313346.5","5273838.6","5234330.7","5194822.8","5155314.9","5115807","5100415.2","5085023.4","5069631.6","5054239.8","5038848","5020821","5000916","4990514","4977985","4966196","",
"Brasil","BRA","Terra cultivável (% de área terrestre)","AG.LND.AGRI.ZS","","18.7791781425054","19.2226978729717","19.6662176034381","20.1097373339044","20.5532570643708","20.9967767948371","21.4402965253035","21.8838162557698","22.3273359862362","22.7715735797677","23.191044897549","23.6105162153302","24.0299875331114","24.4494588508927","24.8690498125181","25.4578171698488","26.0465845271795","26.6353518845102","27.2241192418409","27.819252608834","28.0461681666017","28.2731086102889","28.5000490539761","28.7269894976634","28.9536555980158","28.7838203236605","28.6139499936589","28.4440796636572","28.2742093336556","28.1043390036539","27.9344686736523","27.7645983436506","27.594728013649","27.4248576836473","27.2554659290225","27.2678729956665","27.2802800623105","27.2926871289545","27.3050941955985","27.3175012622426","27.3299083288866","27.3423153955306","27.3547224621746","27.3671295288186","27.3795365954626","27.3925777744809","27.4788170573836","27.5650563402862","27.6512956231889","27.7375349060916","27.8237741889942","27.9100134718969","27.9962527547995","28.0824920377022","28.1687313206048","28.2549706035075","28.3410663137971","28.3410903622098","","","",
